Project Name,Package Name,Type Name,Method Name,Code Smell
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testTaskOperationsFailAfterProcessInstanceSuspend,Long Statement
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testTaskOperationsFailAfterProcessInstanceSuspend,Long Statement
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testTaskOperationsFailAfterProcessInstanceSuspend,Long Statement
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testTaskOperationsFailAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testJobNotExecutedAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testJobNotExecutedAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testJobNotExecutedAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testJobNotExecutedAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.runtime,ProcessInstanceSuspensionTest,testJobNotExecutedAfterProcessInstanceSuspend,Magic Number
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTransientVariableDeletion,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTransientVariableDeletion,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTaskCompleteWithTransientVariables,Magic Number
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTaskResolveWithTransientVariables,Magic Number
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTransientVariableShadowsPersistentVariable,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testTriggerWithTransientVars,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByKey,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByKey,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByKey,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceById,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceById,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceById,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByMessage,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByMessage,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,testStartProcessInstanceByMessage,Long Statement
.,org.activiti.engine.test.api.variables,TransientVariablesTest,execute,Magic Number
.,org.activiti.engine.test.api.variables,FetchDataServiceTask,execute,Magic Number
.,org.activiti.engine.test.api.variables,SerializableVariableTest,testUpdateSerializableInServiceTask,Long Statement
.,org.activiti.engine.test.api.variables,SerializableVariableTest,testUpdateSerializableInServiceTask,Magic Number
.,org.activiti.engine.test.api.variables,SerializableVariableTest,execute,Magic Number
.,org.activiti.engine.test.api.variables,TestUpdateSerializableVariableDelegate,execute,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,setUp,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Complex Method
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,generateVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Complex Method
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Complex Method
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Complex Method
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesLocal2,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariablesWithCollectionThroughRuntimeService,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testGetVariableAllVariableFetchingDefault,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Complex Method
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testTaskGetVariables,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Long Statement
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.variables,VariablesTest,testLocalDateTimeVariable,Magic Number
.,org.activiti.engine.test.api.task,DelegateTaskTest,testGetCandidates,Long Statement
.,org.activiti.engine.test.api.task,DelegateTaskTest,testGetCandidates,Long Statement
.,org.activiti.engine.test.api.task,DelegateTaskTest,testGetCandidates,Magic Number
.,org.activiti.engine.test.api.task,DelegateTaskTest,testGetCandidates,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Long Statement
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskDueDateTest,testDueDateSortingWithNulls,Magic Number
.,org.activiti.engine.test.api.task,TaskIdentityLinksTest,testCandidateGroupLink,Magic Number
.,org.activiti.engine.test.api.task,TaskIdentityLinksTest,testCandidateGroupLink,Magic Number
.,org.activiti.engine.test.api.task,TaskIdentityLinksTest,testCandidateGroupLink,Magic Number
.,org.activiti.engine.test.api.task,TaskIdentityLinksTest,testCustomIdentityLink,Magic Number
.,org.activiti.engine.test.api.task,TaskVariablesTest,testGetVariablesLocalByTaskIds,Magic Number
.,org.activiti.engine.test.api.task,TaskVariablesTest,testGetVariablesLocalByTaskIds,Magic Number
.,org.activiti.engine.test.api.task,TaskVariablesTest,testGetVariablesLocalByTaskIds,Magic Number
.,org.activiti.engine.test.api.task,TaskVariablesTest,checkVariable,Long Statement
.,org.activiti.engine.test.api.task,TaskVariablesTest,testGetVariablesLocalByTaskIdsForSerializableType,Magic Number
.,org.activiti.engine.test.api.task,TaskVariablesTest,testGetVariablesLocalByTaskIdsForScope,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Long Statement
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Long Statement
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,TaskInfoQueryTest,testTaskInfoQuery,Magic Number
.,org.activiti.engine.test.api.task,SubTaskTest,testSubTask,Long Statement
.,org.activiti.engine.test.api.task,SubTaskTest,testSubTaskDeleteOnProcessInstanceDelete,Long Statement
.,org.activiti.engine.test.api.task,SubTaskTest,testSubTaskDeleteOnProcessInstanceDelete,Magic Number
.,org.activiti.engine.test.api.task,SubTaskTest,testSubTaskDeleteOnProcessInstanceDelete,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSaveTaskUpdate,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testTaskComments,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testTaskComments,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testTaskComments,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCustomTaskComments,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCustomTaskComments,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testCustomTaskComments,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testTaskAttachmentWithProcessInstanceId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testMultipleProcessesStarted,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testMultipleProcessesStarted,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSaveTaskNullTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testClaimNullArguments,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testClaimUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testClaimAlreadyClaimedTaskByOtherUser,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskWithParametersNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskWithParametersUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteWithTaskLocalParameters,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskWithFormKey,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testCompleteTaskWithFormKey,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetAssigneeNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetAssigneeUnexistingTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateUserNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateUserNullUserId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateUserUnexistingTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateGroupNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateGroupNullGroupId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddCandidateGroupUnexistingTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddGroupIdentityLinkNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddGroupIdentityLinkNullUserId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddGroupIdentityLinkUnexistingTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddUserIdentityLinkNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddUserIdentityLinkNullUserId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testAddUserIdentityLinkUnexistingTask,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetIdentityLinksWithOwner,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetIdentityLinksWithNonExistingOwner,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriorityUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriorityUnexistingTaskId,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriorityNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetPriorityNullTaskId,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetDueDateUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testSetDueDateNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,checkHistoricVariableUpdateEntity,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testRemoveVariableNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableByHistoricActivityInstance,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableByHistoricActivityInstance,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableByHistoricActivityInstance,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableByHistoricActivityInstance,Magic Number
.,org.activiti.engine.test.api.task,TaskServiceTest,testRemoveVariablesNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testRemoveVariableLocalNullTaskId,Long Statement
