Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.activiti.engine.impl.persistence.entity,HistoricActivityInstanceEntityManagerImpl,getHistoricActivityInstanceDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricActivityInstanceEntityManagerImpl,setHistoricActivityInstanceDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,TableDataManagerImpl,3,1,1
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getDbSqlSession,3,1,0
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTableCount,13,2,0
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTablesPresentInDatabase,47,7,0
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTableCount,5,1,1
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTablePage,9,1,3
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTableName,16,3,2
.,org.activiti.engine.impl.persistence.entity,TableDataManagerImpl,getTableMetaData,50,12,1
.,org.activiti.engine.impl.persistence.entity,ModelEntity,setCreateTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntity,setLastUpdateTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntity,getEditorSourceValueId,0,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntity,setEditorSourceValueId,0,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntity,getEditorSourceExtraValueId,0,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntity,setEditorSourceExtraValueId,0,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getPersistentState,6,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getIdentityLinks,7,2,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getName,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setName,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setDescription,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getDescription,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getDeploymentId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getResourceName,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setResourceName,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getTenantId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setTenantId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getHistoryLevel,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setHistoryLevel,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getVariables,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setVariables,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getCategory,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setCategory,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getDiagramResourceName,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setDiagramResourceName,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,hasStartFormKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getHasStartFormKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setStartFormKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setHasStartFormKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,isGraphicalNotationDefined,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,hasGraphicalNotation,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setGraphicalNotationDefined,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getSuspensionState,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setSuspensionState,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,isSuspended,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getEngineVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setEngineVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getIoSpecification,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setIoSpecification,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,setAppVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityImpl,getAppVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,SuspendedJobEntityManager,findJobsByExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,SuspendedJobEntityManager,findJobsByProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,SuspendedJobEntityManager,findJobsByQueryCriteria,0,1,2
.,org.activiti.engine.impl.persistence.entity,SuspendedJobEntityManager,findJobCountByQueryCriteria,0,1,1
.,org.activiti.engine.impl.persistence.entity,SuspendedJobEntityManager,updateJobTenantIdForDeployment,0,1,2
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,CommentEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getPersistentState,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getFullMessageBytes,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setFullMessageBytes,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setMessage,17,4,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getMessageParts,16,4,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getUserId,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setUserId,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getTaskId,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setTaskId,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getMessage,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setMessage,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getProcessInstanceId,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getType,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setType,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getFullMessage,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setFullMessage,3,1,1
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,getAction,3,1,0
.,org.activiti.engine.impl.persistence.entity,CommentEntityImpl,setAction,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,ProcessDefinitionEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findLatestProcessDefinitionByKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findLatestProcessDefinitionByKeyAndTenantId,3,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,deleteProcessDefinitionsByDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionsByQueryCriteria,3,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionCountByQueryCriteria,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionByDeploymentAndKey,3,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionByDeploymentAndKeyAndTenantId,3,1,3
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionByKeyAndVersionAndTenantId,8,2,3
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionsByNativeQuery,3,1,3
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,findProcessDefinitionCountByNativeQuery,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,updateProcessDefinitionTenantIdForDeployment,3,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,getProcessDefinitionDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionEntityManagerImpl,setProcessDefinitionDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,markEnded,7,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getProcessInstanceId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getProcessDefinitionId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getStartTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getEndTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getDurationInMillis,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setProcessDefinitionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setStartTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setEndTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setDurationInMillis,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,getDeleteReason,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricScopeInstanceEntityImpl,setDeleteReason,3,1,1
.,org.activiti.engine.impl.persistence.entity,SuspensionState,getStateCode,0,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionState,SuspensionStateImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,SuspensionState,getStateCode,3,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionState,hashCode,6,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionState,equals,8,5,1
.,org.activiti.engine.impl.persistence.entity,SuspensionState,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionState,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionState,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionState,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionState,dispatchStateChangeEvent,12,3,2
.,org.activiti.engine.impl.persistence.entity,SuspensionStateImpl,SuspensionStateImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,SuspensionStateImpl,getStateCode,3,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionStateImpl,hashCode,6,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionStateImpl,equals,8,5,1
.,org.activiti.engine.impl.persistence.entity,SuspensionStateImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,SuspensionStateUtil,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionStateUtil,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionStateUtil,setSuspensionState,7,2,2
.,org.activiti.engine.impl.persistence.entity,SuspensionStateUtil,dispatchStateChangeEvent,12,3,2
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,PropertyEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,getName,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,setName,3,1,1
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,getValue,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,setValue,3,1,1
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,getId,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,getPersistentState,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,setId,3,1,1
.,org.activiti.engine.impl.persistence.entity,PropertyEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,getPersistentState,6,1,0
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,getLockOwner,3,1,0
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,setLockOwner,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,getLockExpirationTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,setLockExpirationTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,ModelEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findById,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,insert,5,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,updateModel,4,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,delete,6,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,insertEditorSourceForModel,11,3,2
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,deleteEditorSource,6,2,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,deleteEditorSourceExtra,6,2,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,insertEditorSourceExtraForModel,11,3,2
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findModelsByQueryCriteria,3,1,2
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findModelCountByQueryCriteria,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findEditorSourceByModelId,8,2,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findEditorSourceExtraByModelId,8,2,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findModelsByNativeQuery,3,1,3
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,findModelCountByNativeQuery,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,getModelDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityManagerImpl,setModelDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,ByteArrayRef,2,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,ByteArrayRef,3,1,1
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,getId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,getName,3,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,getBytes,4,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,setValue,4,1,2
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,setBytes,16,3,1
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,getEntity,4,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,delete,13,3,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,ensureInitialized,6,2,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,isDeleted,3,1,0
.,org.activiti.engine.impl.persistence.entity,ByteArrayRef,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityManagerImpl,PropertyEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,PropertyEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,PropertyEntityManagerImpl,findAll,3,1,0
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,ResourceEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,deleteResourcesByDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,findResourceByDeploymentIdAndResourceName,3,1,2
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,findResourcesByDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,getResourceDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ResourceEntityManagerImpl,setResourceDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,getVariableType,0,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setName,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setVariableType,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setTaskId,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setCreateTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setLastUpdatedTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,getExecutionId,0,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,setExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricVariableInstanceEntity,getByteArrayRef,0,1,0
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,DeadLetterJobEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,findJobsByExecutionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,findJobsByQueryCriteria,3,1,2
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,findJobCountByQueryCriteria,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,updateJobTenantIdForDeployment,3,1,2
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,insert,15,5,2
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,insert,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,delete,13,4,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,deleteExceptionByteArrayRef,6,2,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,createDeadLetterJob,15,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManagerImpl,setJobDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,HistoricProcessInstanceEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,create,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,deleteHistoricProcessInstanceByProcessDefinitionId,8,3,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,delete,16,3,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,findHistoricProcessInstanceCountByQueryCriteria,6,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,findHistoricProcessInstancesByQueryCriteria,6,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,findHistoricProcessInstancesAndVariablesByQueryCriteria,6,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,findHistoricProcessInstancesByNativeQuery,3,1,3
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,findHistoricProcessInstanceCountByNativeQuery,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,getHistoricProcessInstanceDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityManagerImpl,setHistoricProcessInstanceDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,ModelEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getPersistentState,14,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getName,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setName,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getCategory,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setCategory,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getCreateTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setCreateTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getLastUpdateTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setLastUpdateTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getMetaInfo,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setMetaInfo,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getDeploymentId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getEditorSourceValueId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setEditorSourceValueId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getEditorSourceExtraValueId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setEditorSourceExtraValueId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,getTenantId,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,setTenantId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,hasEditorSource,3,1,0
.,org.activiti.engine.impl.persistence.entity,ModelEntityImpl,hasEditorSourceExtra,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,HistoricIdentityLinkEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getPersistentState,21,6,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,isUser,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,isGroup,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getType,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setType,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getUserId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setUserId,6,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getGroupId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setGroupId,6,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getTaskId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setTaskId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getProcessInstanceId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,getDetails,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricIdentityLinkEntityImpl,setDetails,3,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setName,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,getValue,0,1,0
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setValue,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,getTypeName,0,1,0
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setTypeName,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,getProcessInstanceId,0,1,0
.,org.activiti.engine.impl.persistence.entity,VariableInstance,getTaskId,0,1,0
.,org.activiti.engine.impl.persistence.entity,VariableInstance,setTaskId,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInstance,getExecutionId,0,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,AbstractEntityManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,findById,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,create,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,insert,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,insert,8,2,2
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,update,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,update,7,2,2
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,delete,4,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,delete,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,delete,6,2,2
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,getDataManager,0,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,isExecutionRelatedEntityCountEnabledGlobally,3,1,0
