Project Name,Package Name,Type Name,Code Smell
.,org.activiti.api.runtime.event.impl,VariableDeletedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,VariableDeletedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,VariableUpdatedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,VariableUpdatedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,VariableCreatedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,VariableCreatedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,VariableEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,VariableEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,ProcessCandidateStarterUserAddedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,BPMNActivityEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,BPMNActivityEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,ApplicationDeployedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,ApplicationDeployedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,BPMNActivityStartedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,BPMNActivityStartedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,StartMessageDeployedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,StartMessageDeployedEventImpl,Cyclic-Dependent Modularization
.,org.activiti.api.runtime.event.impl,Builder,Cyclic-Dependent Modularization
.,org.activiti.api.runtime.event.impl,ProcessDeployedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,ProcessCandidateStarterGroupAddedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,BPMNActivityCancelledEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,BPMNActivityCancelledEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,MessageSubscriptionCancelledEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,ProcessCandidateStarterUserRemovedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,ProcessDeployedEvents,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,BPMNActivityCompletedEventImpl,Unutilized Abstraction
.,org.activiti.api.runtime.event.impl,BPMNActivityCompletedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.event.impl,ProcessCandidateStarterGroupRemovedEventImpl,Broken Hierarchy
.,org.activiti.api.runtime.test.model.impl,IntegrationContextImplTest,Unutilized Abstraction
.,org.activiti.api.runtime.test.model.impl,Application,Unutilized Abstraction
.,org.activiti.api.runtime.test.model.impl,CustomPojo,Unutilized Abstraction
.,org.activiti.api.runtime.test.model.impl,CustomPojo,Deficient Encapsulation
.,org.activiti.api.runtime.test.model.impl,CustomPojoAnnotated,Unutilized Abstraction
.,org.activiti.api.runtime.test.model.impl,CustomPojoAnnotated,Broken Hierarchy
.,org.activiti.spring.conformance.variables,TaskVariablesTest,Unutilized Abstraction
.,org.activiti.spring.conformance.variables,ProcessVariablesTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set5,BasicCallActivityAndServiceTaskTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set5,BasicCallActivityTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set5,Set5RuntimeTestConfiguration,Unutilized Abstraction
.,org.activiti.spring.conformance.set5,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskCandidateUserRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskCandidateGroupRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskAssigneeDeleteRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskNoCandidateRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskCandidateDeleteRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set2,UserTaskAssigneeRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set3,UserTaskCandidateGroupAndAssigneeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set3,UserTaskCandidateGroupsTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set3,UserTaskCandidateVisibilityTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set3,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,BasicExclusiveGatewayTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,BasicExclusiveGatewayErrorTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,BasicParallelGatewayTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,BasicParallelGatewayGroupAssignmentsTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,BasicInclusiveGatewayTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set4,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.util,RuntimeTestConfiguration,Deficient Encapsulation
.,org.activiti.spring.conformance.util,RuntimeTestConfiguration,Insufficient Modularization
.,org.activiti.spring.conformance.signals,SignalThrowCatchTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set1,ConformanceServiceTaskModifyVariableTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set1,ConformanceServiceTaskTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set1,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set0,ConformanceBasicProcessInformationTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set0,ProcessInstanceOperationsTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set0,ConformanceBasicGenericTaskTest,Unutilized Abstraction
.,org.activiti.spring.conformance.set0,ConformanceBasicProcessRuntimeTest,Unutilized Abstraction
.,org.activiti.bpmn.model,ServiceTaskTest,Unutilized Abstraction
.,org.activiti.bpmn.model,BoundaryEventTest,Unutilized Abstraction
.,org.activiti.bpmn.model,BaseElementTest,Unutilized Abstraction
.,org.activiti.bpmn.model,Artifact,Rebellious Hierarchy
.,org.activiti.bpmn.model,EventSubProcess,Unnecessary Abstraction
.,org.activiti.bpmn.model,DataGrid,Broken Hierarchy
.,org.activiti.bpmn.model,BaseElement,Unutilized Abstraction
.,org.activiti.bpmn.model,BaseElement,Wide Hierarchy
.,org.activiti.bpmn.model,Message,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,Builder,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,HasExtensionAttributes,Unutilized Abstraction
.,org.activiti.bpmn.model,MapExceptionEntry,Unutilized Abstraction
.,org.activiti.bpmn.model,Activity,Insufficient Modularization
.,org.activiti.bpmn.model,AdhocSubProcess,Deficient Encapsulation
.,org.activiti.bpmn.model,AdhocSubProcess,Broken Hierarchy
.,org.activiti.bpmn.model,Process,Unexploited Encapsulation
.,org.activiti.bpmn.model,Process,Insufficient Modularization
.,org.activiti.bpmn.model,TaskWithFieldExtensions,Broken Hierarchy
.,org.activiti.bpmn.model,FormProperty,Insufficient Modularization
.,org.activiti.bpmn.model,FlowElement,Broken Hierarchy
.,org.activiti.bpmn.model,FlowElement,Rebellious Hierarchy
.,org.activiti.bpmn.model,FlowElement,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,ServiceTask,Deficient Encapsulation
.,org.activiti.bpmn.model,ServiceTask,Broken Hierarchy
.,org.activiti.bpmn.model,ServiceTask,Deep Hierarchy
.,org.activiti.bpmn.model,ServiceTask,Insufficient Modularization
.,org.activiti.bpmn.model,Gateway,Rebellious Hierarchy
.,org.activiti.bpmn.model,FlowElementsContainer,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,ImplementationType,Deficient Encapsulation
.,org.activiti.bpmn.model,ImplementationType,Broken Modularization
.,org.activiti.bpmn.model,UserTask,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,UserTask,Insufficient Modularization
.,org.activiti.bpmn.model,StartEvent,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,SendTask,Broken Hierarchy
.,org.activiti.bpmn.model,SendTask,Deep Hierarchy
.,org.activiti.bpmn.model,AssociationModel,Unnecessary Abstraction
.,org.activiti.bpmn.model,AssociationModel,Unutilized Abstraction
.,org.activiti.bpmn.model,AssociationModel,Deficient Encapsulation
.,org.activiti.bpmn.model,AssociationModel,Broken Modularization
.,org.activiti.bpmn.model,AcceptUpdates,Unutilized Abstraction
.,org.activiti.bpmn.model,ReferenceOverrider,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,BpmnModel,Insufficient Modularization
.,org.activiti.bpmn.model,ComplexDataType,Unnecessary Abstraction
.,org.activiti.bpmn.model,Error,Unutilized Abstraction
.,org.activiti.bpmn.model,ValuedDataObject,Rebellious Hierarchy
.,org.activiti.bpmn.model,SubProcess,Cyclic-Dependent Modularization
.,org.activiti.bpmn.model,EventDefinition,Rebellious Hierarchy
.,org.activiti.bpmn.model,Transaction,Unnecessary Abstraction
.,org.activiti.bpmn.model,Signal,Deficient Encapsulation
.,org.activiti.bpmn.model.parse,Problem,Unutilized Abstraction
.,org.activiti.bpmn.model.parse,Warning,Unutilized Abstraction
.,org.activiti.bpmn.model.alfresco,AlfrescoScriptTask,Deficient Encapsulation
.,org.activiti.bpmn.model.alfresco,AlfrescoUserTask,Deficient Encapsulation
.,org.activiti.editor.language,ScopedConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,ScopedConverterTest,Broken Hierarchy
.,org.activiti.editor.language,SimpleConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,SimpleConverterTest,Broken Hierarchy
.,org.activiti.editor.language,UserTaskConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,UserTaskConverterTest,Broken Hierarchy
.,org.activiti.editor.language,NotExecutablePoolConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,NotExecutablePoolConverterTest,Broken Hierarchy
.,org.activiti.editor.language,FlowNodeInSubProcessConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,FlowNodeInSubProcessConverterTest,Broken Hierarchy
.,org.activiti.editor.language,FlowNodeConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,FlowNodeConverterTest,Broken Hierarchy
.,org.activiti.editor.language,FormPropertiesConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,FormPropertiesConverterTest,Broken Hierarchy
.,org.activiti.editor.language,ServiceTaskConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,ServiceTaskConverterTest,Broken Hierarchy
.,org.activiti.editor.language,FlowNodeMultipleOutgoingFlowsConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,FlowNodeMultipleOutgoingFlowsConverterTest,Broken Hierarchy
.,org.activiti.editor.language,CallActivityConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,CallActivityConverterTest,Broken Hierarchy
.,org.activiti.editor.language,CompleteConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,CompleteConverterTest,Broken Hierarchy
.,org.activiti.editor.language,BoundaryEventConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,BoundaryEventConverterTest,Broken Hierarchy
.,org.activiti.editor.language,ValuedDataObjectConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,ValuedDataObjectConverterTest,Broken Hierarchy
.,org.activiti.editor.language,PoolConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,PoolConverterTest,Broken Hierarchy
.,org.activiti.editor.language,SubProcessTest,Unutilized Abstraction
.,org.activiti.editor.language,SubProcessTest,Broken Hierarchy
.,org.activiti.editor.language,StartEventConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,StartEventConverterTest,Broken Hierarchy
.,org.activiti.editor.language,SubProcessConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,SubProcessConverterTest,Broken Hierarchy
.,org.activiti.editor.language,CatchEventConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,CatchEventConverterTest,Broken Hierarchy
.,org.activiti.editor.language,NotExecutableConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,NotExecutableConverterTest,Broken Hierarchy
.,org.activiti.editor.language,AbstractConverterTest,Unutilized Abstraction
.,org.activiti.editor.language,AbstractConverterTest,Wide Hierarchy
.,org.activiti.editor.constants,EditorJsonConstants,Unutilized Abstraction
.,org.activiti.editor.constants,EditorJsonConstants,Broken Modularization
.,org.activiti.editor.constants,StencilConstants,Unutilized Abstraction
.,org.activiti.editor.constants,StencilConstants,Broken Modularization
.,org.activiti.editor.constants,ModelDataJsonConstants,Unnecessary Abstraction
.,org.activiti.editor.constants,ModelDataJsonConstants,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,SubProcessJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,EventSubProcessJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,MailTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,CatchEventJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,DecisionTableAwareConverter,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,DecisionTableKeyAwareConverter,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,MuleTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,DecisionTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,BoundaryEventJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,CamelTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,DataStoreJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,BpmnJsonConverter,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,BpmnJsonConverter,Deficient Encapsulation
.,org.activiti.editor.language.json.converter,BpmnJsonConverter,Unexploited Encapsulation
.,org.activiti.editor.language.json.converter,BpmnJsonConverter,Missing Hierarchy
.,org.activiti.editor.language.json.converter,BpmnJsonConverter,Insufficient Modularization
.,org.activiti.editor.language.json.converter,FlowWithContainer,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,StartEventJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,ParallelGatewayJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,BpmnJsonConverterUtil,Insufficient Modularization
.,org.activiti.editor.language.json.converter,ServiceTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,BaseBpmnJsonConverter,Deficient Encapsulation
.,org.activiti.editor.language.json.converter,BaseBpmnJsonConverter,Wide Hierarchy
.,org.activiti.editor.language.json.converter,BaseBpmnJsonConverter,Insufficient Modularization
.,org.activiti.editor.language.json.converter,FormAwareConverter,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,BusinessRuleTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,EndEventJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,EventGatewayJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,ThrowEventJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,CallActivityJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,TextAnnotationJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,ManualTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,ReceiveTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,ExclusiveGatewayJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,InclusiveGatewayJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,UserTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,SendTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter,FormKeyAwareConverter,Unutilized Abstraction
.,org.activiti.editor.language.json.converter,ScriptTaskJsonConverter,Broken Hierarchy
.,org.activiti.editor.language.json.converter.util,JsonConverterUtil,Insufficient Modularization
.,org.activiti.editor.language.json.converter.util,JsonLookupResult,Unutilized Abstraction
.,org.activiti.spring.test.transaction,SpringTransactionIntegrationTest,Unutilized Abstraction
.,org.activiti.spring.test.transaction,Printer,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,ExecutionListenerOnTransactionTest,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,CurrentActivity,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,CurrentActivity,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,ConditionalThrowExceptionDelegate,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,MyCustomPropertiesResolver,Unutilized Abstraction
.,org.activiti.spring.test.executionListener,TransactionDependentExecutionListenerSpringTest,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,MyTaskListener,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,TaskListenerSpringTest,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,ConditionalThrowExceptionDelegate,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,MyCustomPropertiesResolver,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,CurrentTask,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,TaskListenerOnTransactionTest,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,CurrentTask,Unutilized Abstraction
.,org.activiti.spring.test.taskListener,TransactionDependentTaskListenerSpringTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,DefaultAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,SingleResourceAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,NeverFailAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,ResourceParentFolderAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,SpringAutoDeployTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,AbstractAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.autodeployment,FailOnNoProcessAutoDeploymentStrategyTest,Unutilized Abstraction
.,org.activiti.spring.test.jpa,LoanRequestBean,Unutilized Abstraction
.,org.activiti.spring.test.jpa,JpaTest,Unutilized Abstraction
.,org.activiti.spring.test.components.scope,StatefulObject,Deficient Encapsulation
.,org.activiti.spring.test.components.scope,Delegate2,Unutilized Abstraction
.,org.activiti.spring.test.components.scope,XmlNamespaceProcessScopeTest,Unutilized Abstraction
.,org.activiti.spring.test.components.scope,Delegate1,Unutilized Abstraction
.,org.activiti.spring.test.junit4,SpringJunit4Test,Unutilized Abstraction
.,org.activiti.spring.test.junit4,SpringJunit4Test,Deficient Encapsulation
.,org.activiti.spring.test.servicetask,MyExecutionListenerBean,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,StartProcessInstanceTestDelegate,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,DelegateExpressionBean,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,SentenceToUpperCaseBean,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,MyTaskListenerBean,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,UseActivitiServiceInServiceTaskTest,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,StartProcessInstanceTestDelegateWithInjection,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,BoundaryErrorEventSpringTest,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,ThrowBpmnErrorDelegate,Unutilized Abstraction
.,org.activiti.spring.test.servicetask,ServiceTaskSpringDelegationTest,Unutilized Abstraction
.,org.activiti.spring.test.fieldinjection,ServiceTaskFieldInjectionTest,Unutilized Abstraction
.,org.activiti.spring.test.fieldinjection,ListenerFieldInjectionTest,Unutilized Abstraction
.,org.activiti.spring.test.fieldinjection,TestTaskListener,Deficient Encapsulation
.,org.activiti.spring.test.fieldinjection,PrototypeDelegateExpressionBean,Deficient Encapsulation
.,org.activiti.spring.test.fieldinjection,TestExecutionListener,Deficient Encapsulation
.,org.activiti.spring.test.fieldinjection,SingletonDelegateExpressionBean,Deficient Encapsulation
.,org.activiti.spring.test.expression,SpringLimitedExpressionsTest,Unutilized Abstraction
.,org.activiti.spring.test.expression.callactivity,NextProcessExecutionEvaluator,Unutilized Abstraction
.,org.activiti.spring.test.expression.callactivity,CallActivityBasedOnSpringBeansExpressionTest,Unutilized Abstraction
.,org.activiti.spring.test.engine,SpringProcessEngineTest,Unutilized Abstraction
.,org.activiti.spring.test.taskassignment,FakeLdapService,Unutilized Abstraction
.,org.activiti.spring.test.taskassignment,CustomTaskAssignmentTest,Unutilized Abstraction
.,org.activiti.spring.test.email,JndiEmailTest,Unutilized Abstraction
.,org.activiti.spring.test.jobexecutor,SpringAsyncExecutorTest,Unutilized Abstraction
.,org.activiti.spring.test.jobexecutor,ForcedRollbackExecutionListener,Unutilized Abstraction
.,org.activiti.spring,SpringTransactionContext,Unutilized Abstraction
.,org.activiti.spring,TransactionSynchronizationAdapter,Unutilized Abstraction
.,org.activiti.spring,SpringAdvancedBusinessCalendarManagerFactory,Unutilized Abstraction
.,org.activiti.spring,SpringTransactionContextFactory,Unutilized Abstraction
.,org.activiti.spring,SpringEntityManagerSessionFactory,Unutilized Abstraction
.,org.activiti.spring,ApplicationContextElResolver,Unutilized Abstraction
.,org.activiti.spring,SpringConfigurationHelper,Unutilized Abstraction
.,org.activiti.spring,SpringProcessEngineConfiguration,Insufficient Modularization
.,org.activiti.spring,SpringCallerRunsRejectedJobsHandler,Unutilized Abstraction
.,org.activiti.spring,SpringTransactionInterceptor,Unutilized Abstraction
.,org.activiti.spring,ApplicationDeployedEventProducerTest,Unutilized Abstraction
.,org.activiti.spring,ProcessDeployedEventProducerTest,Unutilized Abstraction
.,org.activiti.spring,StartMessageDeployedEventProducer,Unutilized Abstraction
.,org.activiti.spring,DispatchStartMessageDeployedEvents,Unutilized Abstraction
.,org.activiti.spring,FindStartMessageEventSubscriptions,Unutilized Abstraction
.,org.activiti.spring,ProcessCandidateStartersEventProducer,Unutilized Abstraction
.,org.activiti.spring,ProcessDeployedEventProducer,Unutilized Abstraction
.,org.activiti.spring,AbstractActivitiSmartLifeCycle,Unutilized Abstraction
.,org.activiti.spring,ApplicationDeployedEventProducer,Unutilized Abstraction
.,org.activiti.spring.impl.test,CleanTestExecutionListener,Unutilized Abstraction
.,org.activiti.spring.impl.test,SpringActivitiTestCase,Unutilized Abstraction
.,org.activiti.spring.autodeployment,FailOnNoProcessAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,FailOnNoProcessAutoDeploymentStrategy,Deficient Encapsulation
.,org.activiti.spring.autodeployment,FailOnNoProcessAutoDeploymentStrategy,Broken Hierarchy
.,org.activiti.spring.autodeployment,AutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,AbstractAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,DefaultAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,DefaultAutoDeploymentStrategy,Deficient Encapsulation
.,org.activiti.spring.autodeployment,DefaultAutoDeploymentStrategy,Broken Hierarchy
.,org.activiti.spring.autodeployment,ResourceParentFolderAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,ResourceParentFolderAutoDeploymentStrategy,Deficient Encapsulation
.,org.activiti.spring.autodeployment,ResourceParentFolderAutoDeploymentStrategy,Broken Hierarchy
.,org.activiti.spring.autodeployment,SingleResourceAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,SingleResourceAutoDeploymentStrategy,Deficient Encapsulation
.,org.activiti.spring.autodeployment,SingleResourceAutoDeploymentStrategy,Broken Hierarchy
.,org.activiti.spring.autodeployment,NeverFailAutoDeploymentStrategy,Unutilized Abstraction
.,org.activiti.spring.autodeployment,NeverFailAutoDeploymentStrategy,Deficient Encapsulation
.,org.activiti.spring.autodeployment,NeverFailAutoDeploymentStrategy,Broken Hierarchy
.,org.activiti.application.discovery,ProcessEntryDiscovery,Deficient Encapsulation
.,org.activiti.spring.boot,RuntimeConfigurationTest,Unutilized Abstraction
.,org.activiti.spring.boot,DefaultActivityBehaviorFactoryMappingConfigurerIT,Unutilized Abstraction
.,org.activiti.spring.boot,ProcessExtensionServiceIT,Unutilized Abstraction
.,org.activiti.spring.boot,MessageTestConfiguration,Deficient Encapsulation
.,org.activiti.spring.boot,ApplicationUpgradeIT,Unutilized Abstraction
.,org.activiti.spring.boot,ApplicationDeployedEventIT,Unutilized Abstraction
.,org.activiti.spring.boot,AsyncExecutorConfigurationTest,Unutilized Abstraction
.,org.activiti.spring.boot,ProcessEngineAutoConfigurationTest,Unutilized Abstraction
.,org.activiti.spring.boot,HistoryConfigurationTest,Unutilized Abstraction
.,org.activiti.spring.boot,RuntimeTestConfiguration,Multifaceted Abstraction
.,org.activiti.spring.boot,RuntimeTestConfiguration,Deficient Encapsulation
.,org.activiti.spring.boot,RuntimeTestConfiguration,Insufficient Modularization
.,org.activiti.spring.boot,ProcessDefinitionFormKeyIT,Unutilized Abstraction
.,org.activiti.spring.boot,AbstractProcessEngineConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,AbstractProcessEngineAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,ActivitiProperties,Insufficient Modularization
.,org.activiti.spring.boot,ProcessEngineAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,ProcessEngineAutoConfiguration,Deficient Encapsulation
.,org.activiti.spring.boot,ProcessEngineAutoConfiguration,Broken Hierarchy
.,org.activiti.spring.boot,EndpointAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,DefaultActivityBehaviorFactoryMappingConfigurer,Unutilized Abstraction
.,org.activiti.spring.boot,CandidateStartersDeploymentConfigurer,Unutilized Abstraction
.,org.activiti.spring.boot,CandidateStartersDeploymentHelper,Unutilized Abstraction
.,org.activiti.spring.boot,AsyncExecutorProperties,Insufficient Modularization
.,org.activiti.spring.boot,ProcessEngineConfigurationConfigurer,Unutilized Abstraction
.,org.activiti.spring.boot,ActivitiMethodSecurityAutoConfiguration,Unnecessary Abstraction
.,org.activiti.spring.boot,ActivitiMethodSecurityAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,ActivitiMethodSecurityConfiguration,Unnecessary Abstraction
.,org.activiti.spring.boot,ActivitiMethodSecurityConfiguration,Unutilized Abstraction
.,org.activiti.spring.boot,ProcessDefinitionResourceFinderDescriptor,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeFormKeyTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeTaskForOtherTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeMultiInstanceIT,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeMultiInstanceIT,Insufficient Modularization
.,org.activiti.spring.boot.tasks,TaskRuntimeCompleteTaskTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeClaimReleaseTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeBusinessKeyOnTaskTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeTerminateEndEventTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeClaimTaskFromProcessTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeDeleteTaskTest,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,MealsConnector,Unutilized Abstraction
.,org.activiti.spring.boot.tasks,TaskRuntimeVariableMappingIT,Unutilized Abstraction
